1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1|0.848529,-1.91551e-06,0.529149,0,-0.529149,-3.07167e-06,0.848529,0,0,-1,-3.61999e-06,0,0,0,0,1|0.848529,-1.91551e-06,0.529149,0,1.91551e-06,-1,-6.69166e-06,0,0.529149,6.69166e-06,-0.848529,0,0,0,0,1|0.848529,-1.91551e-06,0.529149,0,1.91551e-06,-1,-6.69166e-06,0,0.529149,6.69166e-06,-0.848529,0,0.132287,1.67291e-06,-0.212132,1|0.848529,-1.91551e-06,0.529149,0,0.529149,1.03116e-05,-0.848529,0,-3.83103e-06,1,9.76332e-06,0,0.132287,1.67291e-06,-0.212132,1|0.848529,-1.91551e-06,0.529149,0,0.529149,1.03116e-05,-0.848529,0,-3.83103e-06,1,9.76332e-06,0,0.132286,0.250002,-0.21213,1||
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1|0.564006,-2.98928e-06,0.825771,0,-0.825771,-2.0417e-06,0.564006,0,0,-1,-3.61999e-06,0,0,0,0,1|0.564006,-2.98928e-06,0.825771,0,2.98928e-06,-1,-5.66169e-06,0,0.825771,5.66169e-06,-0.564006,0,0,0,0,1|0.564006,-2.98928e-06,0.825771,0,2.98928e-06,-1,-5.66169e-06,0,0.825771,5.66169e-06,-0.564006,0,0.206443,1.41542e-06,-0.141001,1|0.564006,-2.98928e-06,0.825771,0,0.825771,9.28168e-06,-0.564006,0,-5.97856e-06,1,7.70338e-06,0,0.206443,1.41542e-06,-0.141001,1|0.564006,-2.98928e-06,0.825771,0,0.825771,9.28168e-06,-0.564006,0,-5.97856e-06,1,7.70338e-06,0,0.206441,0.250001,-0.141,1||
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1|0.164509,-3.57067e-06,0.986376,0,-0.986376,-5.95522e-07,0.164509,0,0,-1,-3.61999e-06,0,0,0,0,1|0.164509,-3.57067e-06,0.986376,0,3.57067e-06,-1,-4.21551e-06,0,0.986376,4.21551e-06,-0.164509,0,0,0,0,1|0.164509,-3.57067e-06,0.986376,0,3.57067e-06,-1,-4.21551e-06,0,0.986376,4.21551e-06,-0.164509,0,0.246594,1.05388e-06,-0.0411273,1|0.164509,-3.57067e-06,0.986375,0,0.986376,7.8355e-06,-0.164509,0,-7.14134e-06,1,4.81103e-06,0,0.246594,1.05388e-06,-0.0411273,1|0.164509,-3.57067e-06,0.986375,0,0.986376,7.8355e-06,-0.164509,0,-7.14134e-06,1,4.81103e-06,0,0.246592,0.250001,-0.0411261,1||
0.873719,0.486431,0,0,-0.486431,0.873719,0,0,0,0,1,0,0,0,0,1|-0.177613,-0.0988879,0.979119,0,-0.855475,-0.476274,-0.203286,0,0.486431,-0.873719,-3.61999e-06,0,0,0,0,1|-0.177613,-0.0988879,0.979119,0,0.486434,-0.873717,-2.8841e-06,0,0.855474,0.476277,0.203286,0,0,0,0,1|-0.177613,-0.0988879,0.979119,0,0.486434,-0.873717,-2.8841e-06,0,0.855474,0.476277,0.203286,0,0.213868,0.119069,0.0508216,1|-0.177613,-0.0988879,0.979119,0,0.855472,0.47628,0.203286,0,-0.486437,0.873715,2.1482e-06,0,0.213868,0.119069,0.0508216,1|-0.177613,-0.0988879,0.979119,0,0.855472,0.47628,0.203286,0,-0.486437,0.873715,2.1482e-06,0,0.092259,0.337498,0.0508221,1||
0.565304,0.824883,0,0,-0.824883,0.565304,0,0,0,0,1,0,0,0,0,1|-0.114916,-0.167689,0.979119,0,-0.553501,-0.807658,-0.203286,0,0.824883,-0.565304,-3.61999e-06,0,0,0,0,1|-0.114916,-0.167689,0.979119,0,0.824885,-0.565301,-2.8841e-06,0,0.553498,0.80766,0.203286,0,0,0,0,1|-0.114916,-0.167689,0.979119,0,0.824885,-0.565301,-2.8841e-06,0,0.553498,0.80766,0.203286,0,0.138374,0.201915,0.0508216,1|-0.114916,-0.167689,0.979119,0,0.553495,0.807662,0.203286,0,-0.824887,0.565298,2.1482e-06,0,0.138374,0.201915,0.0508216,1|-0.114916,-0.167689,0.979119,0,0.553495,0.807662,0.203286,0,-0.824887,0.565298,2.1482e-06,0,-0.0678473,0.34324,0.0508221,1||
0.112569,0.993644,0,0,-0.993644,0.112569,0,0,0,0,1,0,0,0,0,1|-0.0228802,-0.201995,0.979119,0,-0.110219,-0.972896,-0.203286,0,0.993644,-0.112569,-3.61999e-06,0,0,0,0,1|-0.0228802,-0.201995,0.979119,0,0.993644,-0.112565,-2.8841e-06,0,0.110215,0.972896,0.203286,0,0,0,0,1|-0.0228802,-0.201995,0.979119,0,0.993644,-0.112565,-2.8841e-06,0,0.110215,0.972896,0.203286,0,0.0275539,0.243224,0.0508216,1|-0.0228802,-0.201995,0.979119,0,0.110212,0.972897,0.203286,0,-0.993645,0.112562,2.1482e-06,0,0.0275539,0.243224,0.0508216,1|-0.0228802,-0.201995,0.979119,0,0.110212,0.972897,0.203286,0,-0.993645,0.112562,2.1482e-06,0,-0.220857,0.271365,0.0508221,1||
-0.39235,0.919816,0,0,-0.919816,-0.39235,0,0,0,0,1,0,0,0,0,1|0.0797627,-0.186985,0.979119,0,0.384157,-0.90061,-0.203286,0,0.919816,0.39235,-3.61999e-06,0,0,0,0,1|0.0797627,-0.186985,0.979119,0,0.919814,0.392354,-2.8841e-06,0,-0.38416,0.900608,0.203286,0,0,0,0,1|0.0797627,-0.186985,0.979119,0,0.919814,0.392354,-2.8841e-06,0,-0.38416,0.900608,0.203286,0,-0.0960401,0.225152,0.0508216,1|0.0797627,-0.186985,0.979119,0,-0.384164,0.900607,0.203286,0,-0.919813,-0.392357,2.1482e-06,0,-0.0960401,0.225152,0.0508216,1|0.0797627,-0.186985,0.979119,0,-0.384164,0.900607,0.203286,0,-0.919813,-0.392357,2.1482e-06,0,-0.325993,0.127063,0.0508221,1||
-0.774046,0.63313,0,0,-0.63313,-0.774046,0,0,0,0,1,0,0,0,0,1|0.157355,-0.128704,0.979119,0,0.757882,-0.61991,-0.203286,0,0.63313,0.774046,-3.61999e-06,0,0,0,0,1|0.157355,-0.128704,0.979119,0,0.633127,0.774048,-2.8841e-06,0,-0.757885,0.619907,0.203286,0,0,0,0,1|0.157355,-0.128704,0.979119,0,0.633127,0.774048,-2.8841e-06,0,-0.757885,0.619907,0.203286,0,-0.189471,0.154977,0.0508216,1|0.157355,-0.128704,0.979119,0,-0.757887,0.619905,0.203286,0,-0.633124,-0.77405,2.1482e-06,0,-0.189471,0.154977,0.0508216,1|0.157355,-0.128704,0.979119,0,-0.757887,0.619905,0.203286,0,-0.633124,-0.77405,2.1482e-06,0,-0.347752,-0.0385357,0.0508221,1||
-0.975554,0.21976,0,0,-0.21976,-0.975554,0,0,0,0,1,0,0,0,0,1|0.198318,-0.0446707,0.979119,0,0.955184,-0.215172,-0.203286,0,0.21976,0.975554,-3.61999e-06,0,0,0,0,1|0.198318,-0.0446707,0.979119,0,0.219756,0.975555,-2.8841e-06,0,-0.955184,0.215168,0.203286,0,0,0,0,1|0.198318,-0.0446707,0.979119,0,0.219756,0.975555,-2.8841e-06,0,-0.955184,0.215168,0.203286,0,-0.238796,0.0537921,0.0508216,1|0.198318,-0.0446707,0.979119,0,-0.955185,0.215165,0.203286,0,-0.219753,-0.975556,2.1482e-06,0,-0.238796,0.0537921,0.0508216,1|0.198318,-0.0446707,0.979119,0,-0.955185,0.215165,0.203286,0,-0.219753,-0.975556,2.1482e-06,0,-0.293734,-0.190097,0.0508221,1||
-0.949092,-0.315,0,0,0.315,-0.949092,0,0,0,0,1,0,0,0,0,1|0.192936,0.0640386,0.979119,0,0.929274,0.308422,-0.203286,0,-0.315,0.949092,-3.61999e-06,0,0,0,0,1|0.192936,0.0640386,0.979119,0,-0.315004,0.94909,-2.8841e-06,0,-0.929273,-0.308426,0.203286,0,0,0,0,1|0.192936,0.0640386,0.979119,0,-0.315004,0.94909,-2.8841e-06,0,-0.929273,-0.308426,0.203286,0,-0.232318,-0.0771064,0.0508216,1|0.192936,0.0640386,0.979119,0,-0.929272,-0.308429,0.203286,0,0.315007,-0.949089,2.1482e-06,0,-0.232318,-0.0771064,0.0508216,1|0.192936,0.0640386,0.979119,0,-0.929272,-0.308429,0.203286,0,0.315007,-0.949089,2.1482e-06,0,-0.153566,-0.314379,0.0508221,1||
-0.674521,-0.738256,0,0,0.738256,-0.674521,0,0,0,0,1,0,0,0,0,1|0.137118,0.15008,0.979119,0,0.660437,0.72284,-0.203286,0,-0.738256,0.674521,-3.61999e-06,0,0,0,0,1|0.137118,0.15008,0.979119,0,-0.738258,0.674518,-2.8841e-06,0,-0.660434,-0.722842,0.203286,0,0,0,0,1|0.137118,0.15008,0.979119,0,-0.738258,0.674518,-2.8841e-06,0,-0.660434,-0.722842,0.203286,0,-0.165109,-0.180711,0.0508216,1|0.137118,0.15008,0.979119,0,-0.660431,-0.722845,0.203286,0,0.738261,-0.674516,2.1482e-06,0,-0.165109,-0.180711,0.0508216,1|0.137118,0.15008,0.979119,0,-0.660431,-0.722845,0.203286,0,0.738261,-0.674516,2.1482e-06,0,0.0194566,-0.349339,0.0508221,1||
-0.199014,-0.979997,0,0,0.979997,-0.199014,0,0,0,0,1,0,0,0,0,1|0.0404533,0.199221,0.979119,0,0.194859,0.959534,-0.203286,0,-0.979997,0.199014,-3.61999e-06,0,0,0,0,1|0.0404533,0.199221,0.979119,0,-0.979997,0.19901,-2.8841e-06,0,-0.194855,-0.959534,0.203286,0,0,0,0,1|0.0404533,0.199221,0.979119,0,-0.979997,0.19901,-2.8841e-06,0,-0.194855,-0.959534,0.203286,0,-0.0487138,-0.239884,0.0508216,1|0.0404533,0.199221,0.979119,0,-0.194852,-0.959535,0.203286,0,0.979998,-0.199007,2.1482e-06,0,-0.0487138,-0.239884,0.0508216,1|0.0404533,0.199221,0.979119,0,-0.194852,-0.959535,0.203286,0,0.979998,-0.199007,2.1482e-06,0,0.196286,-0.289635,0.0508221,1||
0.302784,-0.953059,0,0,0.953059,0.302784,0,0,0,0,1,0,0,0,0,1|-0.0615551,0.193743,0.979119,0,-0.29646,0.933159,-0.203286,0,-0.953059,-0.302784,-3.61999e-06,0,0,0,0,1|-0.0615551,0.193743,0.979119,0,-0.953058,-0.302787,-2.8841e-06,0,0.296464,-0.933158,0.203286,0,0,0,0,1|-0.0615551,0.193743,0.979119,0,-0.953058,-0.302787,-2.8841e-06,0,0.296464,-0.933158,0.203286,0,0.074116,-0.233289,0.0508216,1|-0.0615551,0.193743,0.979119,0,0.296467,-0.933157,0.203286,0,0.953057,0.30279,2.1482e-06,0,0.074116,-0.233289,0.0508216,1|-0.0615551,0.193743,0.979119,0,0.296467,-0.933157,0.203286,0,0.953057,0.30279,2.1482e-06,0,0.31238,-0.157592,0.0508221,1||
0.715665,-0.698443,0,0,0.698443,0.715665,0,0,0,0,1,0,0,0,0,1|-0.145487,0.141981,0.979119,0,-0.700721,0.68386,-0.203286,0,-0.698443,-0.715665,-3.61999e-06,0,0,0,0,1|-0.145487,0.141981,0.979119,0,-0.698441,-0.715668,-2.8841e-06,0,0.700724,-0.683857,0.203286,0,0,0,0,1|-0.145487,0.141981,0.979119,0,-0.698441,-0.715668,-2.8841e-06,0,0.700724,-0.683857,0.203286,0,0.175181,-0.170964,0.0508216,1|-0.145487,0.141981,0.979119,0,0.700726,-0.683855,0.203286,0,0.698438,0.71567,2.1482e-06,0,0.175181,-0.170964,0.0508216,1|-0.145487,0.141981,0.979119,0,0.700726,-0.683855,0.203286,0,0.698438,0.71567,2.1482e-06,0,0.34979,0.00795333,0.0508221,1||
0.961261,-0.27564,0,0,0.27564,0.961261,0,0,0,0,1,0,0,0,0,1|-0.195412,0.0560305,0.979119,0,-0.941189,0.269885,-0.203286,0,-0.27564,-0.961261,-3.61999e-06,0,0,0,0,1|-0.195412,0.0560305,0.979119,0,-0.275637,-0.961262,-2.8841e-06,0,0.94119,-0.269882,0.203286,0,0,0,0,1|-0.195412,0.0560305,0.979119,0,-0.275637,-0.961262,-2.8841e-06,0,0.94119,-0.269882,0.203286,0,0.235297,-0.0674705,0.0508216,1|-0.195412,0.0560305,0.979119,0,0.941191,-0.269878,0.203286,0,0.275633,0.961263,2.1482e-06,0,0.235297,-0.0674705,0.0508216,1|-0.195412,0.0560305,0.979119,0,0.941191,-0.269878,0.203286,0,0.275633,0.961263,2.1482e-06,0,0.304206,0.172845,0.0508221,1||
0.988362,0.15212,0,0,-0.15212,0.988362,0,0,0,0,1,0,0,0,0,1|-0.20092,-0.0309274,0.979119,0,-0.967724,-0.148943,-0.203286,0,0.15212,-0.988362,-3.61999e-06,0,0,0,0,1|-0.20092,-0.0309274,0.979119,0,0.152124,-0.988361,-2.8841e-06,0,0.967724,0.148947,0.203286,0,0,0,0,1|-0.20092,-0.0309274,0.979119,0,0.152124,-0.988361,-2.8841e-06,0,0.967724,0.148947,0.203286,0,0.241931,0.0372366,0.0508216,1|-0.20092,-0.0309274,0.979119,0,0.967723,0.14895,0.203286,0,-0.152127,0.988361,2.1482e-06,0,0.241931,0.0372366,0.0508216,1|-0.20092,-0.0309274,0.979119,0,0.967723,0.14895,0.203286,0,-0.152127,0.988361,2.1482e-06,0,0.203899,0.284327,0.0508221,1||
0.988362,0.15212,0,0,-0.15212,0.988362,0,0,0,0,1,0,0,0,0,1|-0.20092,-0.0309274,0.979119,0,-0.967724,-0.148943,-0.203286,0,0.15212,-0.988362,-3.61999e-06,0,0,0,0,1|-0.113851,-0.461255,0.879933,0,0.22483,-0.874677,-0.429409,0,0.967724,0.148947,0.203286,0,0,0,0,1|-0.113851,-0.461255,0.879933,0,0.22483,-0.874677,-0.429409,0,0.967724,0.148947,0.203286,0,0.241931,0.0372366,0.0508216,1|-0.113851,-0.461255,0.879933,0,0.967723,0.14895,0.203288,0,-0.224833,0.874676,0.429409,0,0.241931,0.0372366,0.0508216,1|-0.113851,-0.461255,0.879933,0,0.967723,0.14895,0.203288,0,-0.224833,0.874676,0.429409,0,0.185723,0.255906,0.158174,1||
0.988362,0.15212,0,0,-0.15212,0.988362,0,0,0,0,1,0,0,0,0,1|-0.20092,-0.0309274,0.979119,0,-0.967724,-0.148943,-0.203286,0,0.15212,-0.988362,-3.61999e-06,0,0,0,0,1|-0.0188199,-0.761686,0.647673,0,0.251309,-0.630594,-0.734299,0,0.967724,0.148947,0.203286,0,0,0,0,1|-0.0188199,-0.761686,0.647673,0,0.251309,-0.630594,-0.734299,0,0.967724,0.148947,0.203286,0,0.241931,0.0372366,0.0508216,1|-0.0188199,-0.761686,0.647673,0,0.967723,0.148949,0.203289,0,-0.251313,0.630594,0.734298,0,0.241931,0.0372366,0.0508216,1|-0.0188199,-0.761686,0.647673,0,0.967723,0.148949,0.203289,0,-0.251313,0.630594,0.734298,0,0.179103,0.194885,0.234396,1||
0.988362,0.15212,0,0,-0.15212,0.988362,0,0,0,0,1,0,0,0,0,1|-0.20092,-0.0309274,0.979119,0,-0.967724,-0.148943,-0.203286,0,0.15212,-0.988362,-3.61999e-06,0,0,0,0,1|0.0937683,-0.961545,0.258144,0,0.233919,-0.23075,-0.944477,0,0.967724,0.148947,0.203286,0,0,0,0,1|0.0937683,-0.961545,0.258144,0,0.233919,-0.23075,-0.944477,0,0.967724,0.148947,0.203286,0,0.241931,0.0372366,0.0508216,1|0.0937683,-0.961545,0.258144,0,0.967723,0.148947,0.20329,0,-0.233922,0.23075,0.944476,0,0.241931,0.0372366,0.0508216,1|0.0937683,-0.961545,0.258144,0,0.967723,0.148947,0.20329,0,-0.233922,0.23075,0.944476,0,0.18345,0.094924,0.286941,1||
0.988362,0.15212,0,0,-0.15212,0.988362,0,0,0,0,1,0,0,0,0,1|-0.20092,-0.0309274,0.979119,0,-0.967724,-0.148943,-0.203286,0,0.15212,-0.988362,-3.61999e-06,0,0,0,0,1|0.173844,-0.978544,-0.110592,0,0.182452,0.142363,-0.972854,0,0.967724,0.148947,0.203286,0,0,0,0,1|0.173844,-0.978544,-0.110592,0,0.182452,0.142363,-0.972854,0,0.967724,0.148947,0.203286,0,0.241931,0.0372366,0.0508216,1|0.173844,-0.978544,-0.110592,0,0.967723,0.148946,0.20329,0,-0.182456,-0.142363,0.972853,0,0.241931,0.0372366,0.0508216,1|0.173844,-0.978544,-0.110592,0,0.967723,0.148946,0.20329,0,-0.182456,-0.142363,0.972853,0,0.196317,0.00164586,0.294035,1||
0.988362,0.15212,0,0,-0.15212,0.988362,0,0,0,0,1,0,0,0,0,1|-0.20092,-0.0309274,0.979119,0,-0.967724,-0.148943,-0.203286,0,0.15212,-0.988362,-3.61999e-06,0,0,0,0,1|0.173844,-0.978544,-0.110592,0,0.182452,0.142363,-0.972854,0,0.967724,0.148947,0.203286,0,0,0,0,1|0.234263,-0.829039,-0.507754,0,0.0929041,0.538989,-0.837174,0,0.967724,0.148947,0.203286,0,0.241931,0.0372366,0.0508216,1|0.234263,-0.829039,-0.507754,0,0.967723,0.148945,0.203289,0,-0.0929076,-0.538989,0.837173,0,0.241931,0.0372366,0.0508216,1|0.234263,-0.829039,-0.507754,0,0.967723,0.148945,0.203289,0,-0.0929076,-0.538989,0.837173,0,0.218704,-0.0975106,0.260115,1||
0.988362,0.15212,0,0,-0.15212,0.988362,0,0,0,0,1,0,0,0,0,1|-0.20092,-0.0309274,0.979119,0,-0.967724,-0.148943,-0.203286,0,0.15212,-0.988362,-3.61999e-06,0,0,0,0,1|0.173844,-0.978544,-0.110592,0,0.182452,0.142363,-0.972854,0,0.967724,0.148947,0.203286,0,0,0,0,1|0.251911,-0.548782,-0.797107,0,-0.00716659,0.82259,-0.56859,0,0.967724,0.148947,0.203286,0,0.241931,0.0372366,0.0508216,1|0.251911,-0.548781,-0.797107,0,0.967724,0.148944,0.203288,0,0.00716308,-0.82259,0.56859,0,0.241931,0.0372366,0.0508216,1|0.251911,-0.548781,-0.797107,0,0.967724,0.148944,0.203288,0,0.00716308,-0.82259,0.56859,0,0.243722,-0.168411,0.192969,1||
0.988362,0.15212,0,0,-0.15212,0.988362,0,0,0,0,1,0,0,0,0,1|-0.20092,-0.0309274,0.979119,0,-0.967724,-0.148943,-0.203286,0,0.15212,-0.988362,-3.61999e-06,0,0,0,0,1|0.173844,-0.978544,-0.110592,0,0.182452,0.142363,-0.972854,0,0.967724,0.148947,0.203286,0,0,0,0,1|0.226436,-0.15982,-0.960825,0,-0.110622,0.975845,-0.188388,0,0.967724,0.148947,0.203286,0,0.241931,0.0372366,0.0508216,1|0.226436,-0.15982,-0.960825,0,0.967724,0.148943,0.203287,0,0.110619,-0.975845,0.188388,0,0.241931,0.0372366,0.0508216,1|0.226436,-0.15982,-0.960825,0,0.967724,0.148943,0.203287,0,0.110619,-0.975845,0.188388,0,0.269586,-0.206725,0.0979185,1||
